FISCAL_YEAR,SYSTEM_CODE,LOCATION_CODE,LOCATION_NAME,BEDS_NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,New Georeferenced Column
2019,310100860866,M330,Girls Preparatory Charter School of New York,310100860866,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05",2005-07-01T00:00:00.000,Open,M188,442 EAST HOUSTON STREET,NY,990520,201552,40.719888,-73.97738,103,2,2000,1003560100,MN28,Lower East Side,Ian Rowe/Rebekah Adamek,Principal,212-388-0241,212-388-1086,1,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.719888000000005 -73.97738)
2019,300000010004,K00X,Legal Svcs. & Labor Rel.,300000010004,DOE,General Academic,Central-HQ-Citywide,,,1999-07-01T00:00:00.000,Open,M860,52 CHAMBERS STREET,NY,982563,199047,40.713014,-74.006085,101,1,3100,1001220001,MN24,SoHo-TriBeCa-Civic Center-Little Italy,,,,,2,,OFFICE OF LEGAL SERVICES AND LABOR RELATIONS,,,,,,,,,POINT (40.713014 -74.006085)
2019,310100010315,M315,The East Village Community School,310100010315,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1999-07-01T00:00:00.000,Open,M061,610 EAST  12 STREET,NY,990277,204339,40.727537,-73.978254,103,2,2800,1003940012,MN28,Lower East Side,Bradley Goodman,Principal,212-982-0682,212-260-4012,1,M801,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.727537 -73.978254)
2019,321000010207,X207,P.S. 207,321000010207,DOE,General Academic,Early Childhood,"PK,0K,01,02,03,SE","PK,0K,01,02",1988-03-02T00:00:00.000,Open,X819,3030 GODWIN TERRACE,NY,1010190,259290,40.878327,-73.906197,208,11,28900,2057010105,BX29,Spuyten Duyvil-Kingsbridge,TARA OBRIEN,I.A. Principal,718-796-9645,718-796-7206,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,,,,,POINT (40.878327 -73.906197)
2019,320900860835,X717,Icahn Charter School,320900860835,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2000-07-01T00:00:00.000,Open,X717,1506-30 BROOK AVENUE,NY,1010619,244836,40.838654,-73.904703,203,16,16900,2028950068,BX01,Claremont-Bathgate,Lawford Cunningham,PRINCIPAL,718-716-8105,718-294-6596,9,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.838654 -73.904703)
2019,310400860806,M705,Amber Charter School,310400860806,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",2000-04-04T00:00:00.000,Open,M170,220 EAST 106 STREET,NY,999783,227440,40.790932,-73.943904,111,8,17000,1016550038,MN33,East Harlem South,Vasthi Acosta/Sashemani D. Elliott,PRINCIPAL,212-534-9667,212-534-6225,4,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.790932 -73.94390400000002)
2019,310600010366,M366,Washington Heights Academy,310600010366,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2007-07-01T00:00:00.000,Open,M263,202 SHERMAN AVE,NY,1005926,254640,40.865575,-73.921631,112,10,29300,1022260041,MN01,Marble Hill-Inwood,Renzo Martinez,Principal,212-304-3320,212-304-3322,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 7- Manhattan,,,,,POINT (40.865575 -73.921631)
2019,310400011555,M555,Central Park East High School,310400011555,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,M013,1573 MADISON AVENUE,NY,998513,228429,40.793649,-73.948488,111,8,17401,1016120050,MN33,East Harlem South,BENNETT LIEBERMAN,Principal,212-860-5929,212-860-6043,4,HS07,,,Affinity Group,,School Support Team 3- Affinity Group,,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",POINT (40.793649 -73.948488)
2019,310200010124,M124,P.S. 124 Yung Wing,310200010124,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1976-07-01T00:00:00.000,Open,M124,40 DIVISION STREET,NY,985354,199806,40.715097,-73.996017,103,1,1600,1002890001,MN27,Chinatown,ALICE HOM,Principal,212-966-7237,212-219-3069,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.715097 -73.996017)
2019,320900010163,X163,P.S. 163 Arthur A. Schomburg,320900010163,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1975-07-01T00:00:00.000,Open,X163,2075 WEBSTER AVENUE,NY,1012190,249591,40.8517,-73.899005,205,15,37900,2031420048,BX41,Mount Hope,Barbara Headley,I.A. Principal,718-584-3045,718-584-3276,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,,,,,POINT (40.8517 -73.899005)
2019,320700861018,X208,New Visions Charter High School for the Humanities,320700861018,Charter,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2012-07-01T00:00:00.000,Open,X655,455 SOUTHERN BLVD,NY,1009848,234640,40.810671,-73.907528,201,8,3500,2025760026,BX39,Mott Haven-Port Morris,David Neagley,Principal,212-645-5110,,7,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.810671 -73.907528)
2019,310400860968,M433,Renaissance Charter High School for Innovation,310400860968,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",2010-06-01T00:00:00.000,Open,M099,410 EAST 100 STREET,NY,1000269,225318,40.785107,-73.942154,111,8,16200,1016930001,MN33,East Harlem South,Terence Joseph/Stephen Falla Riff,Executive Director,212-722-5871,646-430-8555,4,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.785107 -73.942154)
2019,310200011551,M551,Urban Assembly New York Harbor School,310200011551,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2010-07-01T00:00:00.000,Open,M877,"10 SOUTH STREET, SLIP 7",NY,978997,190478,40.689493,-74.018941,101,1,500,1000010010,MN99,park-cemetery-etc-Manhattan,JEFFREY CHETIRKO,Principal,212-458-0800,212-458-0801,2,HS03,,,Affinity Group,,School Support Team 4- Affinity Group,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",POINT (40.689493 -74.018941)
2019,320800011282,X282,Women's Academy of Excellence,320800011282,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X174,456 WHITE PLAINS ROAD,NY,1024090,236252,40.815043,-73.85607,209,18,400,2034780018,BX09,Soundview-Castle Hill-Clason Point-Harding Park,ARNETTE CROCKER,Principal,718-542-0740,718-542-0841,8,HS02,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 1- Bronx,,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",POINT (40.815043 -73.85607)
2019,310100010015,M015,P.S. 015 Roberto Clemente,310100010015,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1904-07-01T00:00:00.000,Open,M015,333 EAST  4 STREET,NY,990141,202349,40.722075,-73.978747,103,2,2601,1003740020,MN28,Lower East Side,IRENE SANCHEZ,Principal,212-228-8730,212-477-0931,1,M801,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.722075 -73.978747)
2019,310200010933,M933,City Knoll Middle School,310200010933,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2014-07-01T00:00:00.000,Open,M933,425 WEST 33RD STREET,NY,984905,213738,40.753099,-73.997641,104,3,10300,1007310054,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Kaye Kerr,Principal,212-695-9115,212-695-9615,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,,,,,POINT (40.753099 -73.997641)
2019,310500010030,M030,P.S. 030 Hernandez/Hughes,310500010030,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1969-07-01T00:00:00.000,Open,M030,144-176 EAST 128 STREET,NY,1002117,232805,40.805653,-73.935461,111,9,24200,1017760020,MN34,East Harlem North,LEONNA AUSTIN,I.A. Principal,212-876-1825,212-876-4034,5,M805,COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 5- Manhattan,,,,,POINT (40.805653 -73.935461)
2019,320700010049,X049,P.S. 049 Willis Avenue,320700010049,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1965-07-01T00:00:00.000,Open,X049,383 EAST 139 STREET,NY,1005640,234542,40.810413,-73.92273,201,8,3900,2023020040,BX39,Mott Haven-Port Morris,Frank Hernandez,Principal,718-292-4623,718-292-4568,7,X807,COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 6- Bronx,,,,,POINT (40.810413 -73.92273)
2019,320800010583,X583,P.S. 583,320800010583,DOE,General Academic,Elementary,"PK,0K,01,SE","0K,01,02,03,04,05",2017-07-01T00:00:00.000,Open,X317,1028 WHITE PLAINS ROAD,NY,1023100,240588,40.826949,-73.859622,209,18,4001,2037330005,BX55,Soundview-Bruckner,Glorimer Lopez,Principal,929-348-4960,929-348-4964,8,X808,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,,,,,POINT (40.826949 -73.859622)
2019,310200011392,M392,Manhattan Business Academy,310200011392,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2009-07-01T00:00:00.000,Open,M440,351 WEST  18 STREET,NY,983546,210120,40.743407,-74.00254,104,3,8900,1007420007,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,KAREN POLSONETTI,Principal,212-647-1983,212-647-1989,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",POINT (40.743407 -74.00254)
2019,310600010103,M103,Dos Puentes Elementary School,310600010103,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2013-07-01T00:00:00.000,Open,M132,185 WADSWORTH AVENUE,NY,1002519,249167,40.850561,-73.933964,112,10,27100,1021650026,MN35,Washington Heights North,Victoria Hunt,Principal,212-781-1803,212-781-1809,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 7- Manhattan,,,,,POINT (40.850561 -73.933964)
2019,310600860887,M353,New Heights Academy Charter School,310600860887,Charter,General Academic,Secondary School,"05,06,07,08,09,10,11,12","05,06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,MANN,1818 AMSTERDAM AVENUE,NY,999369,241251,40.82884,-73.945368,109,7,23700,1020820028,MN04,Hamilton Heights,Fred Givens III/Rinaldo Murray,PRINCIPAL,212-283-5400,917-507-9314,6,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.82884 -73.945368)
2019,320900010229,X229,I.S. 229 Roland Patterson,320900010229,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","05,06,07,08",1977-07-01T00:00:00.000,Open,X229,275 HARLEM RIVER PARK BRIDGE,NY,1005976,249889,40.8524,-73.9216,205,16,5300,2028820130,BX36,University Heights-Morris Heights,PATRICK KELLY,Acting Principal,718-583-6266,718-583-6325,9,X809,COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 10- Bronx,,,,,POINT (40.8524 -73.9216)
2019,310300010191,M191,The Riverside School for Makers and Artists,310300010191,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08,SE",1956-07-01T00:00:00.000,Open,M342,300 WEST 61ST STREET,NY,986901,220799,40.7722,-73.990902,107,6,15100,1011717510,MN14,Lincoln Square,Lauren Keville,Principal,347-478-5228,347-478-5526,3,M803,COMMUNITY SCHOOL DISTRICT 03,"ALTSCHUL, ILENE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 5- Manhattan,,,,,POINT (40.7722 -73.990902)
2019,321000010046,X046,P.S. 046 Edgar Allan Poe,321000010046,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1911-07-01T00:00:00.000,Open,X046,279 EAST 196 STREET,NY,1014563,255230,40.867169,-73.890402,207,15,40501,2032950001,BX05,Bedford Park-Fordham North,JENNIFER ALEXANDER ADE,Principal,718-584-4450,718-584-7402,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 4- Bronx,,,,,POINT (40.867169 -73.890402)
2019,310600010178,M178,Professor Juan Bosch Public School,310600010178,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2001-07-01T00:00:00.000,Open,M178,12-18 ELLWOOD STREET,NY,1004083,252330,40.85924,-73.928301,112,10,28300,1021710036,MN35,Washington Heights North,DEIRDRE BUDD,Principal,212-569-0327,212-569-0389,6,M806,COMMUNITY SCHOOL DISTRICT 06,"RAMIREZ, MANUEL",Field Support Center - Manhattan,"CHU, YUET",School Support Team 7- Manhattan,,,,,POINT (40.85924 -73.928301)
2019,320900011252,X252,Mott Hall Bronx High School,320900011252,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2005-07-01T00:00:00.000,Open,X970,1595 BATHGATE AVENUE,NY,1011429,245148,40.839508,-73.901774,203,16,16700,2029130001,BX01,Claremont-Bathgate,Kathryn Malloy,Principal,718-466-6800,718-466-6801,9,HS07,,,Affinity Group,,School Support Team 2- Affinity Group,,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",POINT (40.839508 -73.901774)
2019,310400860840,M708,Harlem Prep Charter School,310400860840,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11","0K,01,02,03,04,05,06,07,08,09,10,11,12",2000-07-01T00:00:00.000,Open,MADR,240 EAST 123 STREET,NY,1002153,231309,40.801547,-73.935335,111,8,19400,1017870080,MN34,East Harlem North,Kevin Shrum/Jason Rios,Principal,212-876-9953,212-876-9926,4,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.801547 -73.935335)
2019,300000010603,Q601,Region 3,300000010603,DOE,General Academic,Region-Division,,,2003-05-01T00:00:00.000,Open,Q859,30-48 LINDEN PLACE,NY,1030462,219725,40.769649,-73.833164,407,20,86900,4043700050,QN22,Flushing,,,718-281-7575,,25,,ABSENCE TEACHER RESERVE,,,,,,,,,POINT (40.769649 -73.833164)
2019,310200011280,M280,Manhattan Early College School for Advertising,310200011280,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2014-07-01T00:00:00.000,Open,M520,411 PEARL STREET,NY,983793,198427,40.711441,-74.000851,101,1,2900,1001130100,MN27,Chinatown,Sarah Kaplan,Principal,212-225-0880,212-225-0882,2,HS03,,,Affinity Group,,School Support Team 1- Affinity Group,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",POINT (40.711441 -74.000851)
2019,321000011213,X213,Bronx Engineering and Technology Academy,321000011213,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,NY,1008396,258943,40.877379,-73.912686,208,10,30900,1022150080,MN01,Marble Hill-Inwood,Vijayal Montgomery-Giles,Principal,718-563-6678,718-817-7698,10,HS07,,,Affinity Group,,School Support Team 2- Affinity Group,,HS07,HS Network 07 Superintendent Office,"CINTRON, RICHARD",POINT (40.877379 -73.912686)
2019,320800010448,X448,Soundview Academy for Culture and Scholarship,320800010448,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Open,X131,885 BOLTON AVENUE,NY,1022998,239122,40.822925,-73.859998,209,18,4200,2036440001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,WILLIAM FRACKELTON,Principal,718-991-4027,718-991-4807,8,X808,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,,,,,POINT (40.822925 -73.859998)
2019,310500010161,M161,P.S. 161 Pedro Albizu Campos,310500010161,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1962-07-01T00:00:00.000,Open,M161,499 WEST 133 STREET,NY,997404,237198,40.817719,-73.952476,109,9,21303,1019710001,MN06,Manhattanville,Patricia Balbuena,Principal,212-690-5945,917-507-0524,5,M805,COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 6- Manhattan,,,,,POINT (40.817719 -73.952476)
2019,320900011525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097,246511,40.84325,-73.902969,203,15,16500,2028980001,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,HS09,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",POINT (40.84325 -73.902969)
2019,310200011655,M655,Life Sciences Secondary School,310200011655,DOE,General Academic,Secondary School,"09,10,11,12,SE","09,10,11,12",1999-07-01T00:00:00.000,Open,M645,320 EAST  96 STREET,NY,999223,224654,40.783286,-73.945933,108,5,15601,1015580034,MN32,Yorkville,Kimberly Swanson,Principal,212-348-1694,212-348-4293,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",POINT (40.783286 -73.945933)
2019,310400010007,M007,P.S. 007 Samuel Stern,310400010007,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1959-07-01T00:00:00.000,Open,M007,160 EAST 120 STREET,NY,1001035,230969,40.800616,-73.939374,111,8,19600,1017680021,MN34,East Harlem North,CHRISTINE VANZETTA,I.A. Principal,212-860-5827,212-860-6070,4,M804,COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 6- Manhattan,,,,,POINT (40.800616 -73.939374)
2019,310100010063,M063,The STAR Academy - P.S.63,310100010063,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1905-07-01T00:00:00.000,Open,M063,121 EAST  3 STREET,NY,988071,203210,40.72444,-73.986214,103,2,3200,1004310014,MN22,East Village,DARLENE CAMERON,Principal,212-674-3180,212-420-9018,1,M801,COMMUNITY SCHOOL DISTRICT 01,"CHAN, CARRY",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.72444 -73.986214)
2019,320900011412,X412,Bronx High School of Business,320900011412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775,245072,40.839307,-73.911366,204,16,22500,2028170002,BX14,East Concourse-Concourse Village,Alice Bajana Vega,Principal,718-410-4060,718-992-5760,9,HS09,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",POINT (40.839307 -73.911366)
2019,310200011580,M580,Richard R. Green High School of Teaching,310200011580,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,M282,7 BEAVER STREET,NY,980671,196282,40.705688,-74.013303,101,1,900,1000220013,MN25,Battery Park City-Lower Manhattan,Joan Weaver,Principal,646-826-8174,646-826-8175,2,HS04,,,Field Support Center - Manhattan,"CHU, YUET",School Support Team 2- Manhattan,,HS04,HS Network 04 Superintendent Office,"ORLEN, VIVIAN",POINT (40.705688 -74.013303)
2019,310400010497,M497,Central Park East I,310400010497,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1999-07-01T00:00:00.000,Open,M013,1573 MADISON AVENUE,NY,998513,228429,40.793649,-73.948488,111,8,17401,1016120050,MN33,East Harlem South,"Feldberg, Gabriel",Principal,212-860-5821,212-860-6017,4,M804,COMMUNITY SCHOOL DISTRICT 04,"ESTRELLA, ALEXANDRA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 6- Manhattan,,,,,POINT (40.793649 -73.948488)
2019,310500010175,M175,P.S. 175 Henry H Garnet,310500010175,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1958-07-01T00:00:00.000,Open,M175,175 WEST 134 STREET,NY,1000109,235986,40.814388,-73.942706,110,9,22800,1019190006,MN03,Central Harlem North-Polo Grounds,Kavita Pereira,Principal,212-283-0426,212-286-6319,5,M805,COMMUNITY SCHOOL DISTRICT 05,"RUX, DANIKA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 6- Manhattan,,,,,POINT (40.814388 -73.942706)
2019,320700860889,X309,South Bronx Charter School for International Cultu,320700860889,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05",2005-07-01T00:00:00.000,Open,XAXD,164 bruckner boulevard,NY,1006942,231858,40.803052,-73.918037,201,8,1900,0,BX39,Mott Haven-Port Morris,Evelyn Hey,PRINCIPAL,718-401-9216,718-401-9219,7,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.803052 -73.918037)
2019,310200861042,M174,Success Academy Union Square (Manhattan 1),310200861042,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07","0K,01,02,03,04,05,06,07,08,09,10,11,12",2013-07-01T00:00:00.000,Open,M460,40 IRVING PLACE,NY,987835,207189,40.735361,-73.987064,106,2,5000,1008720057,MN21,Gramercy,Paola Zalkind,Principal,646-790-2161,646-514-5551,2,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.735361 -73.987064)
2019,320800010182,X182,P.S. 182,320800010182,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1977-07-01T00:00:00.000,Open,X182,601 STICKBALL BOULEVARD,NY,1023837,237666,40.818925,-73.856976,209,18,1600,2035640001,BX09,Soundview-Castle Hill-Clason Point-Harding Park,ANNE OGRADY,Principal,718-828-6607,718-409-8152,8,X808,COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 7- Bronx,,,,,POINT (40.818925 -73.856976)
2019,310200010130,M130,P.S. 130 Hernando De Soto,310200010130,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1921-07-01T00:00:00.000,Open,M130,143 BAXTER STREET,NY,984714,201104,40.71866,-73.998326,102,1,4100,1002360038,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Renny Fong,Principal,212-226-8072,212-431-5524,2,M802,COMMUNITY SCHOOL DISTRICT 02,"CHUMNEY, DONALDA",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,,,,,POINT (40.71866 -73.998326)
